x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.985650781
0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0.819040277
1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.911779211
1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.964878243
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.891805617
1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.905756404
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.895554507
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.837293069
0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.814676814
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.837661812
1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.916327045
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.901270027
0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.878653773
1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.894140991
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.91202504
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.938451641
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.909443837
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.832868149
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.876256942
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.838829499
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.909136551
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.917248903
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.917371817
0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.878407944
1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.873122624
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.870725793
1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.918293675
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.980488375
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.865501929
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.906493891
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.88314015
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.938758927
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.86593213
0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0.861691582
0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.826722428
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.900471084
1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.875888198
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.913807299
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.932428834
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.869803934
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.860708267
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.932121548
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.839013871
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.825923484
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.97022502
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.968811504
1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.914974986
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.874474683
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.96715216
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.975879084
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.860462438
1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.862429069
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.905080375
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8648259
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.849523054
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.865194643
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.935624609
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.834527494
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.953017001
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.911902125
0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.853886516
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.964263671
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.850383455
0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.866116502
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.908214692
1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.904711631
0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.822789167
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.945703592
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.825308912
0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.849584511
0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.864580071
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.912885441
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.875212169
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.893034761
0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.816889274
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.975387426
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.932613206
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.89967214
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.957257548
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.88578281
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.892543103
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.881849548
1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.920198849
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.85468546
1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.884799494
1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.911471925
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.86968102
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.828074487
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.943368218
1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.982270634
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.891682702
0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.8269068
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.872815338
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.836432668
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.899426311
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.897152394
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.903728316
1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.911287553
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.895062849
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.897705509
1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.906248062
0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.860278066
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.943429675
1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.882279749
0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.860278066
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.858249978
1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.880620404
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.912946898
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.913438556
1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.949391025
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.939312042
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.89328059
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.937959984
1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.954123231
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.93494858
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.952463886
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0.883693265
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.875949656
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.89856591
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.831884834
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.876810057
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.835818096
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.886643211
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.865440472
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.933289235
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.865624844
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.913008355
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.911533382
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.927573715
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.905510575
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.969057333
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.858741636
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.868451876
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.816704902
1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.955721118
0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.840673215
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.876379856
1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.886335925
1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.923087338
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.936239182
1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.913254184
1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.927635172
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.926774771
1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.896046164
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.928741402
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.852165714
1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.96229704
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.813939328
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.921919651
0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.864088414
1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.90606369
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.890392101
1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.90342103
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.825308912
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.952463886
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.889777529
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.971085421
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.888978585
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.879083974
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.836985783
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.862920727
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.912209411
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.882279749
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.892911846
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.961682468
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.893895162
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.833544179
0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.849461597
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.894202448
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.883693265
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.862429069
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.934641294
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.868328961
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.879944375
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.981840434
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.940725558
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.950128512
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.913254184
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.942323446
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.905141832
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.918355133
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.954491974
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.896046164
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.908030321
1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.896291993
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.865563387
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.941770331
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.846142907
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.945703592
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.913192727
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.886090096
0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.881050604
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.868390419
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.917064531
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.957503377
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.958855436
0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.851858428
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.867407103
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.901024199
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.851674057
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.85579169
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.903113744
1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.942569274
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.862982184
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.90716992
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.872815338
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.836555582
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.895615964
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.820822536
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.832437949
1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.894939934
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.90010234
1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.930523661
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.859786409
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.83858367
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.907415749
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.928126829
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.844852306
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.861568668
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.839628443
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.872139308
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.952894086
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.836617039
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.854808374
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.831331719
0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.863965499
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.881050604
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.857389577
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.899549225
1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.897766966
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.848232453
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.921796737
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.876256942
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.827091171
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0.906739719
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.866300873
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.963280355
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.84565125
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.933289235
1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.913868756
1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.911471925
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.935071495
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.886704668
1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.88357035
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.890699387
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.850690741
1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.937959984
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.898012795
1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.935686067
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.955598204
0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.837354526
1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.875826741
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.911656296
1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.950312883
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.895554507
1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.91134901
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0.87564237
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.848539739
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.853333401
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.889777529
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.906370976
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.853210487
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.873122624
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.834588951
0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.857451035
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.86636233
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.899795054
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.939312042
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.952709715
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.911103181
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.001137998
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.901392942
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.870541421
1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.894694106
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.828566145
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.833790008
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.973236424
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.858803093
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.886643211
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.923148795
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.821129822
1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.906493891
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.933289235
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.855668775
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.921427993
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.893956619
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.887134868
1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.89063793
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.848969939
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.916449959
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.826783885
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.85997078
0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.849092854
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.899119025
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.834650409
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.959715837
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.835326438
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.911717754
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.938451641
1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.947362937
0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.907108463
0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0.862982184
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.943245304
